customer_state,order_purchase_date,Total_sales
MA,2017-06-18,782.14
MA,2017-06-19,134.82999999999998
MA,2017-06-22,498.49
MA,2017-06-27,117.1
MA,2017-06-28,408.84
MA,2017-06-29,83.05
MA,2017-06-30,70.15
MA,2017-07-01,137.24
MA,2017-07-02,151.42000000000002
MA,2017-07-04,402.75
MA,2017-07-05,1531.08
MA,2017-07-06,238.05
MA,2017-07-07,537.67
MA,2017-07-08,93.75
MA,2017-07-09,218.99
MA,2017-07-10,40.05
MA,2017-07-12,689.8299999999999
MA,2017-07-13,57.57
MA,2017-07-14,99.35
MA,2017-07-15,90.71000000000001
MA,2017-07-16,79.11
MA,2017-07-17,93.75
MA,2017-07-18,297.2
MA,2017-07-19,222.47
MA,2017-07-20,291.0
MA,2017-07-24,404.58000000000004
MA,2017-07-25,72.84
MA,2017-07-26,154.64
MA,2017-08-01,297.36
MA,2017-08-02,324.71999999999997
MA,2017-08-04,797.54
MA,2017-08-08,1455.3700000000001
MA,2017-08-09,165.35
MA,2017-08-10,390.61
MA,2017-08-11,169.64000000000001
MA,2017-08-13,324.44
MA,2017-08-14,1019.48
MA,2017-08-15,954.61
MA,2017-08-17,250.8
MA,2017-08-18,407.41
MA,2017-08-20,315.21
MA,2017-08-21,155.05
MA,2017-08-22,45.14
MA,2017-08-24,424.96999999999997
MA,2017-08-27,315.75
MA,2017-08-28,899.1800000000001
MA,2017-08-29,547.91
MA,2017-08-30,424.7
MA,2017-08-31,277.35
MA,2017-09-01,1231.7800000000002
MA,2017-09-03,1736.86
MA,2017-09-04,830.73
MA,2017-09-05,187.68
MA,2017-09-06,516.23
MA,2017-09-07,429.70000000000005
MA,2017-09-10,890.0500000000001
MA,2017-09-11,669.78
MA,2017-09-12,224.95
MA,2017-09-13,81.63
MA,2017-09-15,223.46
MA,2017-09-16,2338.48
MA,2017-09-17,581.03
MA,2017-09-18,160.70000000000002
MA,2017-09-19,104.98
MA,2017-09-20,93.21000000000001
MA,2017-09-21,1373.83
MA,2017-09-22,45.2
MA,2017-09-25,168.63
MA,2017-09-26,63.15
MA,2017-09-27,190.88
MA,2017-09-28,730.2
MA,2017-09-29,97.87
MA,2017-09-30,118.1
MA,2017-10-01,369.82000000000005
MA,2017-10-02,171.75
MA,2017-10-03,593.05
MA,2017-10-04,125.42999999999999
MA,2017-10-08,289.3
MA,2017-10-10,256.15000000000003
MA,2017-10-11,434.09000000000003
MA,2017-10-12,519.63
MA,2017-10-13,484.26
MA,2017-10-16,295.3
MA,2017-10-17,327.96000000000004
MA,2017-10-18,66.05
MA,2017-10-19,266.65999999999997
MA,2017-10-20,396.2
MA,2017-10-21,379.69
MA,2017-10-22,1652.98
MA,2017-10-25,105.71000000000001
MA,2017-10-26,152.34
MA,2017-10-27,84.69999999999999
MA,2017-10-29,367.18
MA,2017-10-30,678.23
MA,2017-10-31,181.06
MA,2017-11-04,489.66
MA,2017-11-05,927.38
MA,2017-11-06,1596.75
MA,2017-11-08,903.82
MA,2017-11-10,104.19
MA,2017-11-11,505.10999999999996
MA,2017-11-13,138.24
MA,2017-11-14,326.02000000000004
MA,2017-11-15,1175.3
MA,2017-11-16,129.76
MA,2017-11-17,224.94
MA,2017-11-18,643.63
MA,2017-11-19,277.24
MA,2017-11-20,72.25999999999999
MA,2017-11-23,237.59
MA,2017-11-24,1582.33
MA,2017-11-25,262.5
MA,2017-11-26,675.3499999999999
MA,2017-11-27,994.3199999999999
MA,2017-11-28,231.88
MA,2017-11-29,526.81
MA,2017-11-30,68.16
MA,2017-12-01,596.3
MA,2017-12-03,84.05
MA,2017-12-05,254.23000000000002
MA,2017-12-06,7529.639999999999
MA,2017-12-07,124.33000000000001
MA,2017-12-08,308.07
MA,2017-12-09,67.37
MA,2017-12-10,102.38
MA,2017-12-12,498.88
MA,2017-12-13,557.1700000000001
MA,2017-12-14,1214.42
MA,2017-12-15,190.7
MA,2017-12-16,87.83
MA,2017-12-17,80.33
MA,2017-12-18,64.74
MA,2017-12-20,1869.6699999999998
MA,2017-12-21,44.05
MA,2017-12-26,216.72
MA,2017-12-27,40.74
MA,2017-12-28,326.19
MA,2017-12-29,70.33
MA,2018-01-02,230.44
MA,2018-01-03,51.05
MA,2018-01-04,467.82000000000005
MA,2018-01-05,184.63
MA,2018-01-06,603.94
MA,2018-01-07,154.62
MA,2018-01-08,627.45
MA,2018-01-09,2131.57
MA,2018-01-10,345.66
MA,2018-01-11,278.72
MA,2018-01-15,321.54
MA,2018-01-16,3246.66
MA,2018-01-17,541.13
MA,2018-01-18,131.3
MA,2018-01-19,219.39000000000001
MA,2018-01-20,348.07
MA,2018-01-22,304.22
MA,2018-01-23,550.46
MA,2018-01-24,76.19
MA,2018-01-25,535.27
MA,2018-01-26,311.66
MA,2018-01-27,104.94
MA,2018-01-28,158.69
MA,2018-01-29,354.44
MA,2018-01-31,130.01
MA,2018-02-01,677.49
MA,2018-02-02,460.39
MA,2018-02-03,217.95999999999998
MA,2018-02-04,556.38
MA,2018-02-05,111.33
MA,2018-02-06,63.15
MA,2018-02-07,99.67
MA,2018-02-08,173.12
MA,2018-02-09,367.91999999999996
MA,2018-02-11,51.14
MA,2018-02-12,1427.74
MA,2018-02-13,89.27000000000001
MA,2018-02-14,867.96
MA,2018-02-15,1738.04
MA,2018-02-16,622.28
MA,2018-02-17,281.41
MA,2018-02-18,184.2
MA,2018-02-19,668.8299999999999
MA,2018-02-20,977.5699999999999
MA,2018-02-22,643.86
MA,2018-02-23,1272.9099999999999
MA,2018-02-24,109.62
MA,2018-02-25,666.13
MA,2018-02-26,465.06
MA,2018-02-27,429.32000000000005
MA,2018-02-28,81.57
MA,2018-03-01,481.13
MA,2018-03-02,611.01
MA,2018-03-03,116.47
MA,2018-03-04,417.16999999999996
MA,2018-03-05,500.03999999999996
MA,2018-03-06,1978.54
MA,2018-03-07,373.15999999999997
MA,2018-03-08,382.14
MA,2018-03-09,785.42
MA,2018-03-10,517.8499999999999
MA,2018-03-11,273.01
MA,2018-03-12,186.88
MA,2018-03-13,221.47
MA,2018-03-14,291.32
MA,2018-03-15,746.67
MA,2018-03-16,104.28999999999999
MA,2018-03-18,125.24
MA,2018-03-20,517.3399999999999
MA,2018-03-21,438.99
MA,2018-03-23,131.57
MA,2018-03-24,463.65
MA,2018-03-25,133.29000000000002
MA,2018-03-26,732.58
MA,2018-03-27,318.19
MA,2018-03-28,82.66
MA,2018-03-30,114.0
MA,2018-03-31,131.19
MA,2018-04-01,77.89
MA,2018-04-02,540.67
MA,2018-04-04,272.1
MA,2018-04-05,555.52
MA,2018-04-06,330.98
MA,2018-04-07,418.59000000000003
MA,2018-04-08,57.150000000000006
MA,2018-04-09,181.55
MA,2018-04-10,61.05
MA,2018-04-11,475.44
MA,2018-04-12,731.9100000000001
MA,2018-04-13,355.26
MA,2018-04-15,688.6099999999999
MA,2018-04-17,1251.12
MA,2018-04-18,242.24
MA,2018-04-19,231.35
MA,2018-04-20,54.05
MA,2018-04-21,817.1999999999999
MA,2018-04-22,263.85
MA,2018-04-25,357.79
MA,2018-04-26,202.75
MA,2018-04-27,1213.1799999999998
MA,2018-04-29,289.40999999999997
MA,2018-04-30,224.07
MA,2018-05-01,187.75
MA,2018-05-02,686.75
MA,2018-05-03,1432.85
MA,2018-05-05,289.35
MA,2018-05-06,394.97
MA,2018-05-07,727.17
MA,2018-05-08,2224.5299999999997
MA,2018-05-10,81.12
MA,2018-05-11,250.34000000000003
MA,2018-05-12,78.36
MA,2018-05-13,164.11
MA,2018-05-14,652.51
MA,2018-05-15,105.8
MA,2018-05-16,105.71000000000001
MA,2018-05-17,718.78
MA,2018-05-18,1286.53
MA,2018-05-19,212.82
MA,2018-05-20,329.39
MA,2018-05-21,90.28
MA,2018-05-22,111.41999999999999
MA,2018-05-24,158.29000000000002
MA,2018-05-26,76.57
MA,2018-05-28,370.87
MA,2018-05-31,570.09
MA,2018-06-01,245.2
MA,2018-06-03,62.05
MA,2018-06-04,288.76
MA,2018-06-05,285.45
MA,2018-06-06,272.5
MA,2018-06-07,353.07
MA,2018-06-09,364.23
MA,2018-06-10,322.1
MA,2018-06-11,355.57
MA,2018-06-13,315.97
MA,2018-06-14,326.63
MA,2018-06-15,290.5
MA,2018-06-18,626.0999999999999
MA,2018-06-19,149.1
MA,2018-06-20,249.8
MA,2018-06-21,235.94000000000003
MA,2018-06-23,223.72000000000003
MA,2018-06-24,171.57
MA,2018-06-25,844.01
MA,2018-06-26,122.17999999999999
MA,2018-06-27,406.42
MA,2018-06-28,341.43
MA,2018-06-30,110.03999999999999
MA,2018-07-01,332.38
MA,2018-07-02,1289.6399999999999
MA,2018-07-03,177.43
MA,2018-07-05,259.56
MA,2018-07-07,431.96
MA,2018-07-10,40.75
MA,2018-07-11,117.37
MA,2018-07-12,670.3
MA,2018-07-13,301.78
MA,2018-07-14,209.57
MA,2018-07-16,410.89
MA,2018-07-17,1063.72
MA,2018-07-18,1418.13
MA,2018-07-20,1495.0699999999997
MA,2018-07-21,146.12
MA,2018-07-22,1571.56
MA,2018-07-23,91.28
MA,2018-07-24,69.14
MA,2018-07-25,246.69000000000003
MA,2018-07-26,508.19000000000005
MA,2018-07-27,161.92
MA,2018-07-28,859.78
MA,2018-07-29,628.01
MA,2018-07-30,479.90999999999997
MA,2018-07-31,283.19
MA,2018-08-01,485.4
MA,2018-08-02,515.75
MA,2018-08-03,528.85
MA,2018-08-04,274.38
MA,2018-08-06,826.76
MA,2018-08-07,781.5699999999999
MA,2018-08-10,290.86
MA,2018-08-12,168.36
MA,2018-08-13,89.32
MA,2018-08-14,582.19
MA,2018-08-15,612.59
MA,2018-08-16,823.44
MA,2018-08-17,360.5
MA,2018-08-20,348.07
MA,2018-08-22,264.62
MA,2018-08-23,120.47999999999999
MA,2018-08-26,144.08
MG,2016-09-05,73.16
MG,2016-10-02,72.14
MG,2016-10-03,205.33
MG,2016-10-04,2116.98
MG,2016-10-05,1525.96
MG,2016-10-06,388.10999999999996
MG,2016-10-07,330.65999999999997
MG,2016-10-08,637.61
MG,2016-10-09,476.47999999999996
MG,2016-10-10,501.88000000000005
MG,2017-01-05,1730.7899999999997
MG,2017-01-09,59.31
MG,2017-01-10,137.17
MG,2017-01-11,493.34
MG,2017-01-12,301.59000000000003
MG,2017-01-14,504.01
MG,2017-01-16,670.75
MG,2017-01-17,1736.21
MG,2017-01-18,714.63
MG,2017-01-19,839.04
MG,2017-01-20,184.93
MG,2017-01-21,720.5
MG,2017-01-22,2000.5200000000002
MG,2017-01-23,1912.44
MG,2017-01-24,716.23
MG,2017-01-25,1452.93
MG,2017-01-26,1868.18
MG,2017-01-27,2216.8900000000003
MG,2017-01-28,236.88
MG,2017-01-29,761.6400000000001
MG,2017-01-30,588.95
MG,2017-01-31,1991.9300000000003
MG,2017-02-01,1946.5500000000002
MG,2017-02-02,533.73
MG,2017-02-03,586.79
MG,2017-02-04,1153.54
MG,2017-02-05,2835.1
MG,2017-02-06,1889.69
MG,2017-02-07,1508.3500000000001
MG,2017-02-08,1502.0
MG,2017-02-09,1158.74
MG,2017-02-10,466.11
MG,2017-02-11,796.4700000000001
MG,2017-02-12,1054.14
MG,2017-02-13,1612.0700000000002
MG,2017-02-14,473.50000000000006
MG,2017-02-15,1178.8400000000001
MG,2017-02-16,636.75
MG,2017-02-17,1083.75
MG,2017-02-18,1483.96
MG,2017-02-19,646.97
MG,2017-02-20,1509.03
MG,2017-02-21,791.47
MG,2017-02-22,1488.8899999999999
MG,2017-02-23,1705.7
MG,2017-02-24,3286.5099999999998
MG,2017-02-25,940.71
MG,2017-02-26,526.35
MG,2017-02-27,1086.48
MG,2017-02-28,424.65999999999997
MG,2017-03-01,1195.4499999999998
MG,2017-03-02,9614.210000000001
MG,2017-03-03,1542.21
MG,2017-03-04,1569.92
MG,2017-03-05,878.6
MG,2017-03-06,1450.75
MG,2017-03-07,2810.75
MG,2017-03-08,2289.44
MG,2017-03-09,1639.3200000000002
MG,2017-03-10,1217.6200000000001
MG,2017-03-11,1296.97
MG,2017-03-12,2014.48
MG,2017-03-13,3183.26
MG,2017-03-14,753.8199999999999
MG,2017-03-15,2124.98
MG,2017-03-16,1492.4
MG,2017-03-17,428.67999999999995
MG,2017-03-18,1547.79
MG,2017-03-19,660.3800000000001
MG,2017-03-20,1671.83
MG,2017-03-21,1979.87
MG,2017-03-22,2242.98
MG,2017-03-23,3850.0099999999998
MG,2017-03-24,2254.18
MG,2017-03-25,3528.16
MG,2017-03-26,577.16
MG,2017-03-27,1796.17
MG,2017-03-28,1193.8799999999999
MG,2017-03-29,2542.56
MG,2017-03-30,794.3400000000001
MG,2017-03-31,394.88
MG,2017-04-01,2202.73
MG,2017-04-02,804.72
MG,2017-04-03,1099.01
MG,2017-04-04,2544.4700000000003
MG,2017-04-05,2298.4400000000005
MG,2017-04-06,2003.65
MG,2017-04-07,1362.37
MG,2017-04-08,956.76
MG,2017-04-09,1846.78
MG,2017-04-10,1659.67
MG,2017-04-11,1050.58
MG,2017-04-12,1085.71
MG,2017-04-13,646.6400000000001
MG,2017-04-14,1383.1399999999999
MG,2017-04-15,1698.0
MG,2017-04-16,894.91
MG,2017-04-17,1793.98
MG,2017-04-18,1826.31
MG,2017-04-19,2064.0
MG,2017-04-20,1280.7800000000002
MG,2017-04-21,682.8299999999999
MG,2017-04-22,1842.5
MG,2017-04-23,509.35
MG,2017-04-24,3585.8
MG,2017-04-25,2007.82
MG,2017-04-26,925.7199999999999
MG,2017-04-27,874.5500000000001
MG,2017-04-28,2564.3
MG,2017-04-29,1279.02
MG,2017-04-30,2603.13
MG,2017-05-01,1864.44
MG,2017-05-02,3663.61
MG,2017-05-03,3543.14
MG,2017-05-04,2287.79
MG,2017-05-05,1701.52
MG,2017-05-06,1046.69
MG,2017-05-07,2013.67
MG,2017-05-08,1827.37
MG,2017-05-09,2370.0299999999997
MG,2017-05-10,8778.78
MG,2017-05-11,2030.88
MG,2017-05-12,3781.9599999999996
MG,2017-05-13,1566.5900000000001
MG,2017-05-14,1226.4
MG,2017-05-15,2705.75
MG,2017-05-16,3986.82
MG,2017-05-17,2064.03
MG,2017-05-18,3408.13
MG,2017-05-19,3962.97
MG,2017-05-20,1035.65
MG,2017-05-21,1532.49
MG,2017-05-22,4084.3099999999995
MG,2017-05-23,4135.83
MG,2017-05-24,2068.34
MG,2017-05-25,2260.9900000000002
MG,2017-05-26,1047.98
MG,2017-05-27,421.42
MG,2017-05-28,2933.4300000000003
MG,2017-05-29,3503.63
MG,2017-05-30,1122.09
MG,2017-05-31,3060.1800000000003
MG,2017-06-01,1761.92
MG,2017-06-02,2765.33
MG,2017-06-03,1976.3700000000001
MG,2017-06-04,2293.0200000000004
MG,2017-06-05,1906.0900000000001
MG,2017-06-06,2880.25
MG,2017-06-07,1929.7799999999997
MG,2017-06-08,3683.59
MG,2017-06-09,2175.64
MG,2017-06-10,1184.31
MG,2017-06-11,1428.1299999999999
MG,2017-06-12,2745.16
MG,2017-06-13,3360.6300000000006
MG,2017-06-14,44343.53999999999
MG,2017-06-15,1470.9699999999998
MG,2017-06-16,1229.75
MG,2017-06-17,3010.7
MG,2017-06-18,856.6800000000001
MG,2017-06-19,3409.17
MG,2017-06-20,1089.1799999999998
MG,2017-06-21,362.1
MG,2017-06-22,2584.7999999999997
MG,2017-06-23,2152.96
MG,2017-06-24,2057.45
MG,2017-06-25,1649.5300000000002
MG,2017-06-26,3345.2400000000002
MG,2017-06-27,3467.0699999999997
MG,2017-06-28,2428.42
MG,2017-06-29,1981.23
MG,2017-06-30,1910.7399999999998
MG,2017-07-01,765.4300000000001
MG,2017-07-02,1949.4699999999998
MG,2017-07-03,4408.85
MG,2017-07-04,1736.22
MG,2017-07-05,4003.0
MG,2017-07-06,3467.5099999999998
MG,2017-07-07,4228.66
MG,2017-07-08,1328.5100000000002
MG,2017-07-09,1095.41
MG,2017-07-10,2089.3
MG,2017-07-11,2002.63
MG,2017-07-12,3040.74
MG,2017-07-13,7725.96
MG,2017-07-14,3070.3200000000006
MG,2017-07-15,1835.4399999999996
MG,2017-07-16,1008.19
MG,2017-07-17,3197.87
MG,2017-07-18,3762.659999999999
MG,2017-07-19,4710.22
MG,2017-07-20,1826.78
MG,2017-07-21,1596.12
MG,2017-07-22,919.73
MG,2017-07-23,1834.65
MG,2017-07-24,3579.2599999999998
MG,2017-07-25,2505.42
MG,2017-07-26,602.6899999999999
MG,2017-07-27,2100.4300000000003
MG,2017-07-28,1404.1599999999999
MG,2017-07-29,2992.4800000000005
MG,2017-07-30,3417.74
MG,2017-07-31,2435.22
MG,2017-08-01,5537.139999999999
MG,2017-08-02,2657.2799999999997
MG,2017-08-03,4292.9
MG,2017-08-04,3789.25
MG,2017-08-05,2313.5899999999997
MG,2017-08-06,1289.8899999999999
MG,2017-08-07,2465.8199999999997
MG,2017-08-08,5637.07
MG,2017-08-09,4711.49
MG,2017-08-10,2320.39
MG,2017-08-11,2338.54
MG,2017-08-12,1112.5900000000001
MG,2017-08-13,997.1
MG,2017-08-14,2714.6499999999996
MG,2017-08-15,5880.6
MG,2017-08-16,2513.66
MG,2017-08-17,1504.85
MG,2017-08-18,2552.5699999999997
MG,2017-08-19,1428.06
MG,2017-08-20,1382.42
MG,2017-08-21,3121.2
MG,2017-08-22,3203.49
MG,2017-08-23,2215.95
MG,2017-08-24,1548.33
MG,2017-08-25,2101.32
MG,2017-08-26,3846.0800000000004
MG,2017-08-27,1325.73
MG,2017-08-28,2231.5999999999995
MG,2017-08-29,4610.42
MG,2017-08-30,3914.59
MG,2017-08-31,2098.4900000000002
MG,2017-09-01,2044.23
MG,2017-09-02,2003.3799999999999
MG,2017-09-03,3153.4
MG,2017-09-04,2572.6099999999997
MG,2017-09-05,1961.25
MG,2017-09-06,3703.87
MG,2017-09-07,5755.34
MG,2017-09-08,1213.44
MG,2017-09-09,996.78
MG,2017-09-10,3430.11
MG,2017-09-11,3479.3500000000004
MG,2017-09-12,3302.2300000000005
MG,2017-09-13,2624.54
MG,2017-09-14,3012.42
MG,2017-09-15,2913.8999999999996
MG,2017-09-16,2233.96
MG,2017-09-17,1823.5700000000002
MG,2017-09-18,6035.469999999998
MG,2017-09-19,3236.8199999999997
MG,2017-09-20,2103.1800000000003
MG,2017-09-21,7346.829999999999
MG,2017-09-22,988.06
MG,2017-09-23,670.4
MG,2017-09-24,2443.58
MG,2017-09-25,999.5
MG,2017-09-26,2270.0699999999997
MG,2017-09-27,3639.21
MG,2017-09-28,4051.62
MG,2017-09-29,1745.34
MG,2017-09-30,1368.9099999999999
MG,2017-10-01,3926.1899999999996
MG,2017-10-02,2128.48
MG,2017-10-03,3256.5699999999997
MG,2017-10-04,2614.5
MG,2017-10-05,4200.1
MG,2017-10-06,4428.51
MG,2017-10-07,1924.2200000000003
MG,2017-10-08,3163.3900000000003
MG,2017-10-09,2981.28
MG,2017-10-10,5555.030000000001
MG,2017-10-11,2916.4500000000003
MG,2017-10-12,4191.38
MG,2017-10-13,3958.2500000000005
MG,2017-10-14,1882.3899999999999
MG,2017-10-15,4646.210000000001
MG,2017-10-16,3070.8500000000004
MG,2017-10-17,2079.5299999999997
MG,2017-10-18,5768.9
MG,2017-10-19,3536.8
MG,2017-10-20,4380.72
MG,2017-10-21,5332.920000000001
MG,2017-10-22,1987.3999999999999
MG,2017-10-23,3984.25
MG,2017-10-24,1995.2799999999997
MG,2017-10-25,2665.1600000000003
MG,2017-10-26,2142.53
MG,2017-10-27,3508.9399999999996
MG,2017-10-28,1149.9099999999999
MG,2017-10-29,1946.2200000000003
MG,2017-10-30,2266.05
MG,2017-10-31,4182.04
MG,2017-11-01,3344.07
MG,2017-11-02,4834.650000000001
MG,2017-11-03,3596.02
MG,2017-11-04,3339.5200000000004
MG,2017-11-05,3368.3099999999995
MG,2017-11-06,3230.3199999999997
MG,2017-11-07,2237.19
MG,2017-11-08,3760.4800000000005
MG,2017-11-09,3117.0199999999995
MG,2017-11-10,3414.3999999999996
MG,2017-11-11,2267.9399999999996
MG,2017-11-12,3504.6899999999996
MG,2017-11-13,4724.99
MG,2017-11-14,3945.1799999999994
MG,2017-11-15,2158.7599999999998
MG,2017-11-16,4978.7
MG,2017-11-17,2905.5299999999997
MG,2017-11-18,2271.09
MG,2017-11-19,2443.09
MG,2017-11-20,2822.13
MG,2017-11-21,4426.85
MG,2017-11-22,3239.85
MG,2017-11-23,3939.2799999999997
MG,2017-11-24,26176.760000000002
MG,2017-11-25,9835.939999999999
MG,2017-11-26,5863.950000000001
MG,2017-11-27,8795.67
MG,2017-11-28,7840.549999999999
MG,2017-11-29,5989.300000000001
MG,2017-11-30,5464.129999999999
MG,2017-12-01,3713.42
MG,2017-12-02,7544.630000000001
MG,2017-12-03,5864.85
MG,2017-12-04,7553.220000000001
MG,2017-12-05,4826.12
MG,2017-12-06,7046.129999999999
MG,2017-12-07,2873.27
MG,2017-12-08,5139.360000000001
MG,2017-12-09,3541.1099999999997
MG,2017-12-10,4123.759999999999
MG,2017-12-11,4597.889999999999
MG,2017-12-12,4018.82
MG,2017-12-13,4596.259999999999
MG,2017-12-14,4077.6600000000003
MG,2017-12-15,3751.7700000000004
MG,2017-12-16,5131.400000000001
MG,2017-12-17,3185.7599999999998
MG,2017-12-18,5768.85
MG,2017-12-19,2957.38
MG,2017-12-20,1055.27
MG,2017-12-21,2502.68
MG,2017-12-22,2554.09
MG,2017-12-23,3958.43
MG,2017-12-24,1407.44
MG,2017-12-25,1773.78
MG,2017-12-26,5635.009999999998
MG,2017-12-27,2508.1800000000003
MG,2017-12-28,3803.0
MG,2017-12-29,2119.88
MG,2017-12-30,1459.69
MG,2017-12-31,892.4000000000001
MG,2018-01-01,390.78
MG,2018-01-02,11014.09
MG,2018-01-03,4841.32
MG,2018-01-04,5933.740000000001
MG,2018-01-05,1789.8399999999997
MG,2018-01-06,4431.21
MG,2018-01-07,3997.2200000000003
MG,2018-01-08,5172.26
MG,2018-01-09,4200.47
MG,2018-01-10,8871.78
MG,2018-01-11,7527.719999999999
MG,2018-01-12,4665.67
MG,2018-01-13,3562.5200000000004
MG,2018-01-14,3239.4300000000003
MG,2018-01-15,4255.84
MG,2018-01-16,6038.0199999999995
MG,2018-01-17,4364.71
MG,2018-01-18,4275.92
MG,2018-01-19,2421.12
MG,2018-01-20,3643.41
MG,2018-01-21,2897.3
MG,2018-01-22,3031.7900000000004
MG,2018-01-23,5599.71
MG,2018-01-24,6842.34
MG,2018-01-25,7246.130000000001
MG,2018-01-26,4058.5399999999995
MG,2018-01-27,2795.2799999999997
MG,2018-01-28,4362.73
MG,2018-01-29,4113.08
MG,2018-01-30,4105.45
MG,2018-01-31,4503.85
MG,2018-02-01,4354.8
MG,2018-02-02,3211.9
MG,2018-02-03,4395.82
MG,2018-02-04,2021.48
MG,2018-02-05,9199.68
MG,2018-02-06,5759.52
MG,2018-02-07,3900.4000000000005
MG,2018-02-08,6462.8099999999995
MG,2018-02-09,3529.91
MG,2018-02-10,2218.74
MG,2018-02-11,3946.6099999999997
MG,2018-02-12,4911.589999999999
MG,2018-02-13,2630.65
MG,2018-02-14,5316.9800000000005
MG,2018-02-15,4535.77
MG,2018-02-16,2341.6
MG,2018-02-17,2515.37
MG,2018-02-18,8308.09
MG,2018-02-19,4997.93
MG,2018-02-20,4915.93
MG,2018-02-21,4432.09
MG,2018-02-22,5909.750000000001
MG,2018-02-23,3262.55
MG,2018-02-24,2934.73
MG,2018-02-25,5210.7300000000005
MG,2018-02-26,5378.5
MG,2018-02-27,5726.41
MG,2018-02-28,6581.070000000001
MG,2018-03-01,5886.91
MG,2018-03-02,5567.28
MG,2018-03-03,5440.950000000001
MG,2018-03-04,4755.51
MG,2018-03-05,6903.01
MG,2018-03-06,4390.05
MG,2018-03-07,7557.65
MG,2018-03-08,3354.17
MG,2018-03-09,4782.09
MG,2018-03-10,3545.55
MG,2018-03-11,3350.7599999999993
MG,2018-03-12,4140.84
MG,2018-03-13,6028.91
MG,2018-03-14,4031.76
MG,2018-03-15,5762.8
MG,2018-03-16,5309.44
MG,2018-03-17,2328.68
MG,2018-03-18,3823.51
MG,2018-03-19,6887.3
MG,2018-03-20,5257.15
MG,2018-03-21,7708.029999999999
MG,2018-03-22,3482.08
MG,2018-03-23,3709.4000000000005
MG,2018-03-24,4642.98
MG,2018-03-25,4492.98
MG,2018-03-26,5125.65
MG,2018-03-27,3906.3
MG,2018-03-28,6202.73
MG,2018-03-29,2984.17
MG,2018-03-30,2458.9999999999995
MG,2018-03-31,3223.09
MG,2018-04-01,2260.14
MG,2018-04-02,11485.21
MG,2018-04-03,4769.740000000001
MG,2018-04-04,5603.5
MG,2018-04-05,4480.1
MG,2018-04-06,4935.72
MG,2018-04-07,2636.8900000000003
MG,2018-04-08,7171.45
MG,2018-04-09,5474.769999999999
MG,2018-04-10,9009.289999999999
MG,2018-04-11,7874.669999999999
MG,2018-04-12,5797.53
MG,2018-04-13,2457.92
MG,2018-04-14,2942.1
MG,2018-04-15,4753.69
MG,2018-04-16,4517.389999999999
MG,2018-04-17,4072.9300000000003
MG,2018-04-18,3169.87
MG,2018-04-19,4619.53
MG,2018-04-20,3577.81
MG,2018-04-21,1278.88
MG,2018-04-22,8937.72
MG,2018-04-23,4249.32
MG,2018-04-24,6982.5
MG,2018-04-25,5603.0
MG,2018-04-26,2850.9199999999996
MG,2018-04-27,3427.2199999999993
MG,2018-04-28,1984.08
MG,2018-04-29,4019.599999999999
MG,2018-04-30,6264.820000000001
MG,2018-05-01,3770.21
MG,2018-05-02,5685.97
MG,2018-05-03,5293.06
MG,2018-05-04,4844.52
MG,2018-05-05,4772.34
MG,2018-05-06,2912.02
MG,2018-05-07,8173.35
MG,2018-05-08,8434.61
MG,2018-05-09,6831.48
MG,2018-05-10,5673.03
MG,2018-05-11,5046.259999999999
MG,2018-05-12,4007.54
MG,2018-05-13,3960.2300000000005
MG,2018-05-14,5142.56
MG,2018-05-15,4809.45
MG,2018-05-16,5847.09
MG,2018-05-17,5056.5
MG,2018-05-18,4475.85
MG,2018-05-19,2172.0299999999997
MG,2018-05-20,2264.4300000000003
MG,2018-05-21,2955.6399999999994
MG,2018-05-22,3702.4700000000003
MG,2018-05-23,2716.16
MG,2018-05-24,4796.34
MG,2018-05-25,1947.33
MG,2018-05-26,976.7
MG,2018-05-27,1818.1200000000001
MG,2018-05-28,4462.820000000001
MG,2018-05-29,2021.43
MG,2018-05-30,3346.3200000000006
MG,2018-05-31,1441.67
MG,2018-06-01,2914.29
MG,2018-06-02,2489.27
MG,2018-06-03,3282.3900000000003
MG,2018-06-04,4869.0599999999995
MG,2018-06-05,2852.0299999999997
MG,2018-06-06,9253.679999999998
MG,2018-06-07,3948.0800000000004
MG,2018-06-08,3042.25
MG,2018-06-09,4787.700000000001
MG,2018-06-10,1713.73
MG,2018-06-11,3941.5
MG,2018-06-12,7357.999999999999
MG,2018-06-13,4704.58
MG,2018-06-14,5782.250000000001
MG,2018-06-15,5240.990000000001
MG,2018-06-16,3012.38
MG,2018-06-17,2860.94
MG,2018-06-18,4411.55
MG,2018-06-19,4177.51
MG,2018-06-20,3671.95
MG,2018-06-21,3931.2800000000007
MG,2018-06-22,3012.29
MG,2018-06-23,1359.94
MG,2018-06-24,2972.8100000000004
MG,2018-06-25,5873.969999999999
MG,2018-06-26,4850.639999999999
MG,2018-06-27,3243.1
MG,2018-06-28,4254.68
MG,2018-06-29,2004.0400000000002
MG,2018-06-30,1494.81
MG,2018-07-01,3198.1400000000003
MG,2018-07-02,2351.54
MG,2018-07-03,8056.439999999999
MG,2018-07-04,3662.9399999999996
MG,2018-07-05,3727.86
MG,2018-07-06,1483.4099999999999
MG,2018-07-07,2586.23
MG,2018-07-08,1097.5100000000002
