customer_city,order_purchase_year,order_purchase_week,Total_sales
Maceio,2017,21,384.69
Maceio,2017,22,65.4
Maceio,2017,23,448.54
Maceio,2017,24,322.93
Maceio,2017,25,142.31
Maceio,2017,26,299.52000000000004
Maceio,2017,27,124.19999999999999
Maceio,2017,28,103.63
Maceio,2017,29,130.1
Maceio,2017,30,82.92
Maceio,2017,31,235.06
Maceio,2017,32,225.22
Maceio,2017,33,456.39000000000004
Maceio,2017,34,76.19
Maceio,2017,35,1015.86
Maceio,2017,36,1447.8799999999999
Maceio,2017,37,965.52
Maceio,2017,38,275.26
Maceio,2017,39,74.48
Maceio,2017,40,216.81
Maceio,2017,41,642.44
Maceio,2017,42,208.18
Maceio,2017,43,557.75
Maceio,2017,44,597.72
Maceio,2017,45,330.96000000000004
Maceio,2017,46,617.19
Maceio,2017,47,2458.37
Maceio,2017,48,2049.65
Maceio,2017,49,1563.9299999999998
Maceio,2017,5,308.26
Maceio,2017,50,678.05
Maceio,2017,51,285.8
Maceio,2017,52,711.41
Maceio,2017,7,520.6999999999999
Maceio,2017,8,398.33
Maceio,2017,9,64.14
Maceio,2018,1,5717.28
Maceio,2018,10,531.47
Maceio,2018,11,1386.48
Maceio,2018,12,1591.25
Maceio,2018,13,953.1799999999998
Maceio,2018,14,1550.8300000000002
Maceio,2018,15,241.89999999999998
Maceio,2018,16,1724.84
Maceio,2018,17,1571.34
Maceio,2018,18,218.11
Maceio,2018,19,138.2
Maceio,2018,2,1776.2
Maceio,2018,20,689.5799999999999
Maceio,2018,21,220.35
Maceio,2018,22,137.24
Maceio,2018,23,79.92
Maceio,2018,25,731.15
Maceio,2018,26,531.1
Maceio,2018,27,61.28
Maceio,2018,28,742.99
Maceio,2018,29,2863.81
Maceio,2018,3,1335.31
Maceio,2018,30,1769.35
Maceio,2018,31,3776.36
Maceio,2018,32,365.7
Maceio,2018,33,1742.52
Maceio,2018,34,579.63
Maceio,2018,35,239.60000000000002
Maceio,2018,4,304.32
Maceio,2018,5,567.6
Maceio,2018,6,821.4
Maceio,2018,7,880.45
Maceio,2018,8,1730.92
Maceio,2018,9,935.9000000000001
Machacalis,2017,35,89.36000000000001
Machacalis,2018,34,131.17
Machadinho,2018,23,65.6
Machadinho D'Oeste,2018,23,249.67000000000002
Machadinho D'Oeste,2018,29,131.18
Machado,2017,12,181.55
Machado,2017,20,174.86
Machado,2017,27,173.53
Machado,2017,30,84.56
Machado,2017,32,749.35
Machado,2017,37,192.66
Machado,2017,40,61.34
Machado,2017,41,84.28
Machado,2017,43,457.11
Machado,2017,45,66.6
Machado,2017,47,274.94
Machado,2017,7,98.83
Machado,2018,16,100.34
Machado,2018,17,75.52000000000001
Machado,2018,18,128.88
Machado,2018,20,40.089999999999996
Machado,2018,21,60.0
Machado,2018,31,218.04000000000002
Machado,2018,8,312.49
Machados,2017,47,92.3
Machados,2017,51,115.46000000000001
Machados,2018,7,142.66
Macuco,2017,35,59.37
Macuco,2018,6,90.88000000000001
Macuco de Minas,2017,49,215.14
Madalena,2018,24,176.24
Madalena,2018,8,187.32
Madre de Deus,2017,18,32.78
Madre de Deus,2017,23,98.39
Madre de Deus,2018,13,216.13
Madre de Deus,2018,9,87.72
Mae do Rio,2017,41,123.05
Mae do Rio,2018,31,149.85
Maetinga,2018,8,53.69
Mafra,2017,12,234.8
Mafra,2017,14,114.44
Mafra,2017,17,149.04000000000002
Mafra,2017,18,72.72999999999999
Mafra,2017,22,85.22999999999999
Mafra,2017,28,287.48999999999995
Mafra,2017,29,137.57
Mafra,2017,31,39.089999999999996
Mafra,2017,33,143.12
Mafra,2017,43,34.099999999999994
Mafra,2017,47,369.34000000000003
Mafra,2017,48,144.15
Mafra,2017,5,83.23
Mafra,2017,50,192.45999999999998
Mafra,2018,11,1383.12
Mafra,2018,13,123.18
Mafra,2018,16,32.0
Mafra,2018,18,180.98000000000002
Mafra,2018,19,275.9
Mafra,2018,27,117.94
Mafra,2018,28,140.98
Mafra,2018,29,35.0
Mafra,2018,31,27.7
Mafra,2018,33,75.62
Mafra,2018,4,125.7
Mafra,2018,6,37.089999999999996
Mafra,2018,7,232.39
Mafra,2018,9,35.0
Magda,2017,46,93.28999999999999
Mage,2016,40,222.51
Mage,2017,11,461.54
Mage,2017,12,146.24
Mage,2017,15,70.44
Mage,2017,16,35.839999999999996
Mage,2017,17,29.1
Mage,2017,18,181.34
Mage,2017,19,83.52000000000001
Mage,2017,20,44.29
Mage,2017,22,172.16
Mage,2017,24,281.05
Mage,2017,29,676.74
Mage,2017,30,106.87
Mage,2017,31,257.44
Mage,2017,33,48.019999999999996
Mage,2017,37,162.05
Mage,2017,39,87.17
Mage,2017,4,76.66
Mage,2017,40,153.09
Mage,2017,41,142.33
Mage,2017,42,97.13
Mage,2017,43,352.36
Mage,2017,44,64.78
Mage,2017,45,184.06
Mage,2017,46,245.82
Mage,2017,47,839.26
Mage,2017,48,1172.44
Mage,2017,49,234.60000000000002
Mage,2017,50,69.56
Mage,2017,51,931.3499999999999
Mage,2017,52,269.17999999999995
Mage,2018,1,271.86
Mage,2018,10,106.02000000000001
Mage,2018,11,292.54
Mage,2018,12,255.85
Mage,2018,13,294.7
Mage,2018,16,31.6
Mage,2018,17,123.13
Mage,2018,18,110.16000000000001
Mage,2018,19,328.16
Mage,2018,2,578.66
Mage,2018,20,234.32999999999998
Mage,2018,22,125.96000000000001
Mage,2018,23,114.68
Mage,2018,24,247.10000000000002
Mage,2018,26,1071.75
Mage,2018,27,356.74
Mage,2018,29,127.83
Mage,2018,3,328.85
Mage,2018,30,121.56
Mage,2018,31,668.27
Mage,2018,32,583.1800000000001
Mage,2018,33,582.8
Mage,2018,34,204.2
Mage,2018,4,404.98
Mage,2018,7,1212.45
Mage,2018,8,364.05
Maioba,2017,25,177.24
Maioba,2017,36,75.17
Maioba,2018,19,81.12
Maioba,2018,20,73.84
Maiquinique,2017,37,139.48000000000002
Mairi,2017,28,821.03
Mairi,2017,47,267.28
Mairinque,2017,18,61.37
Mairinque,2017,2,44.57
Mairinque,2017,32,113.03
Mairinque,2017,34,102.87
Mairinque,2017,39,133.07999999999998
Mairinque,2017,47,272.49
Mairinque,2017,5,616.53
Mairinque,2017,50,127.2
Mairinque,2018,11,18.85
Mairinque,2018,12,36.75
Mairinque,2018,17,290.6
Mairinque,2018,19,595.8
Mairinque,2018,2,176.71
Mairinque,2018,20,66.64
Mairinque,2018,21,256.62
Mairinque,2018,23,617.8
Mairinque,2018,24,285.02
Mairinque,2018,29,1110.75
Mairinque,2018,30,199.7
Mairinque,2018,32,21.75
Mairinque,2018,33,229.0
Mairinque,2018,8,60.85
Mairinque,2018,9,171.7
Mairipora,2017,10,58.88
Mairipora,2017,12,205.93
Mairipora,2017,14,69.73
Mairipora,2017,15,235.35999999999999
Mairipora,2017,16,286.4
Mairipora,2017,18,114.53
Mairipora,2017,19,64.09
Mairipora,2017,21,35.37
Mairipora,2017,22,151.05
Mairipora,2017,25,150.42
Mairipora,2017,26,27.76
Mairipora,2017,29,57.77
Mairipora,2017,34,168.93
Mairipora,2017,35,59.08
Mairipora,2017,36,221.03
Mairipora,2017,37,195.22
Mairipora,2017,40,260.11
Mairipora,2017,41,789.1199999999999
Mairipora,2017,42,171.16
Mairipora,2017,43,158.74
Mairipora,2017,45,515.28
Mairipora,2017,47,104.28999999999999
Mairipora,2017,48,178.83
Mairipora,2017,49,113.62
Mairipora,2017,5,59.85
Mairipora,2017,50,138.89
Mairipora,2017,51,466.97
Mairipora,2017,52,413.77000000000004
Mairipora,2017,6,60.730000000000004
Mairipora,2017,7,128.08
Mairipora,2018,10,55.050000000000004
Mairipora,2018,11,194.54000000000002
Mairipora,2018,13,147.34
Mairipora,2018,16,217.97
Mairipora,2018,18,866.34
Mairipora,2018,19,388.38
Mairipora,2018,20,421.77
Mairipora,2018,21,623.59
Mairipora,2018,23,234.32
Mairipora,2018,24,252.66
Mairipora,2018,25,152.48000000000002
Mairipora,2018,26,105.02000000000001
Mairipora,2018,27,151.57
Mairipora,2018,28,194.25
Mairipora,2018,29,96.55
Mairipora,2018,3,78.56
Mairipora,2018,30,72.45
Mairipora,2018,32,197.70999999999998
Mairipora,2018,34,220.79
Mairipora,2018,4,47.68
Mairipora,2018,6,299.38
Mairipora,2018,8,175.82999999999998
Mairipora,2018,9,237.52
Major Isidoro,2017,7,155.10000000000002
Major Porto,2017,47,100.33
Malacacheta,2017,19,201.96
Malacacheta,2017,31,212.34
Malacacheta,2017,44,768.08
Malacacheta,2017,47,190.3
Malacacheta,2017,48,40.15
Malacacheta,2017,8,257.27
Malacacheta,2018,1,107.86999999999999
Malacacheta,2018,14,62.92
Malacacheta,2018,18,715.94
Malacacheta,2018,24,62.3
Malacacheta,2018,31,330.61
Malacacheta,2018,4,42.36
Malacacheta,2018,9,275.42
Malhador,2017,22,1398.33
Mallet,2017,46,163.77
Mallet,2017,51,196.02
Mallet,2018,19,150.45999999999998
Mallet,2018,21,306.78
Mallet,2018,3,110.42
Mamanguape,2017,25,1557.32
Mamanguape,2017,26,140.20000000000002
Mamanguape,2017,47,117.14
Mamanguape,2017,50,223.88
Mamanguape,2018,24,179.99
Mambore,2017,11,185.71
Mambore,2017,17,116.94
Mambore,2017,34,87.74
Mambore,2017,36,80.2
Mambore,2017,42,37.22
Mambore,2017,44,116.94
Mambore,2017,47,94.19
Mambore,2018,10,82.19
Mampituba,2017,27,58.550000000000004
Manaira,2017,18,147.4
Manaus,2017,10,107.46000000000001
Manaus,2017,18,667.2
Manaus,2017,19,95.11
Manaus,2017,2,142.27
Manaus,2017,20,184.62
Manaus,2017,21,1180.4599999999998
Manaus,2017,22,181.75
Manaus,2017,23,421.53999999999996
Manaus,2017,25,204.4
Manaus,2017,26,114.55000000000001
Manaus,2017,30,334.59000000000003
Manaus,2017,31,430.61
Manaus,2017,32,864.3599999999999
Manaus,2017,33,312.83
Manaus,2017,34,1694.64
Manaus,2017,35,308.8
Manaus,2017,36,96.75
Manaus,2017,37,328.95000000000005
Manaus,2017,39,114.07
Manaus,2017,4,180.82
Manaus,2017,40,160.67000000000002
Manaus,2017,41,295.91
Manaus,2017,43,147.03
Manaus,2017,45,113.85
Manaus,2017,46,135.16
Manaus,2017,47,1390.46
Manaus,2017,48,936.51
Manaus,2017,49,616.75
Manaus,2017,50,54.34
Manaus,2017,51,106.2
Manaus,2017,9,111.81
Manaus,2018,1,205.57
Manaus,2018,10,722.06
Manaus,2018,11,539.13
Manaus,2018,12,385.90999999999997
Manaus,2018,14,162.34
Manaus,2018,15,580.42
Manaus,2018,16,968.4499999999999
Manaus,2018,17,219.92000000000002
Manaus,2018,18,167.45
Manaus,2018,19,168.07
Manaus,2018,2,726.7099999999999
Manaus,2018,20,991.4000000000001
Manaus,2018,21,186.77
Manaus,2018,23,810.5600000000001
Manaus,2018,24,302.12
Manaus,2018,25,289.43
Manaus,2018,26,124.86
Manaus,2018,27,1626.7400000000002
Manaus,2018,29,673.69
Manaus,2018,3,207.09
Manaus,2018,30,207.32
Manaus,2018,31,1987.4099999999999
Manaus,2018,32,398.11
Manaus,2018,33,485.61
Manaus,2018,34,119.31
Manaus,2018,4,219.43
Manaus,2018,5,677.25
Manaus,2018,7,2329.94
Manaus,2018,8,594.0
Manaus,2018,9,265.21000000000004
Mandaguacu,2017,45,202.91
Mandaguacu,2017,50,77.57
Mandaguacu,2018,31,513.86
Mandaguacu,2018,34,2827.0
Mandaguari,2017,24,53.9
Mandaguari,2017,27,187.59
Mandaguari,2017,32,138.07999999999998
Mandaguari,2018,10,53.58
Mandaguari,2018,14,46.69
Mandaguari,2018,16,3210.15
Mandaguari,2018,22,195.97
Mandaguari,2018,30,170.71
Mandaguari,2018,31,166.16
Mandaguari,2018,33,191.67000000000002
Mandaguari,2018,34,116.45
Mandaguari,2018,6,151.01000000000002
Mandaguari,2018,8,146.96
Mandirituba,2017,37,126.57
Mandirituba,2017,42,122.80000000000001
Mandirituba,2018,3,80.15
Mandirituba,2018,6,124.31
Manduri,2018,23,167.57000000000002
Manga,2018,14,2817.7599999999998
Manga,2018,2,168.5
Manga,2018,25,107.78
Mangaratiba,2017,12,25.3
Mangaratiba,2017,17,78.53
Mangaratiba,2017,31,371.59
Mangaratiba,2018,10,217.74
Mangaratiba,2018,26,77.51
Mangaratiba,2018,3,493.12
Mangaratiba,2018,33,42.69
Mangaratiba,2018,34,149.16000000000003
Mangueirinha,2017,12,164.56
Mangueirinha,2017,19,44.1
Mangueirinha,2017,27,105.36999999999999
Mangueirinha,2017,35,77.57
Mangueirinha,2017,38,38.379999999999995
Mangueirinha,2017,4,55.95
Mangueirinha,2018,10,289.89
Mangueirinha,2018,24,297.27
Manhuacu,2017,10,368.32000000000005
Manhuacu,2017,11,175.56
Manhuacu,2017,14,81.02
Manhuacu,2017,15,103.86
Manhuacu,2017,18,117.85000000000001
Manhuacu,2017,20,67.33
Manhuacu,2017,21,108.52
Manhuacu,2017,24,282.4
Manhuacu,2017,26,77.57
Manhuacu,2017,27,90.88000000000001
Manhuacu,2017,28,148.15
Manhuacu,2017,29,44.1
Manhuacu,2017,30,35.0
Manhuacu,2017,31,67.22
Manhuacu,2017,35,271.02
Manhuacu,2017,36,321.40999999999997
Manhuacu,2017,42,117.31
Manhuacu,2017,43,649.71
Manhuacu,2017,46,246.60000000000002
Manhuacu,2017,47,598.0699999999999
Manhuacu,2017,48,248.82
Manhuacu,2017,50,483.94
Manhuacu,2017,51,395.71999999999997
Manhuacu,2017,6,232.23999999999998
Manhuacu,2017,8,63.1
Manhuacu,2018,1,51.129999999999995
Manhuacu,2018,10,63.99
Manhuacu,2018,11,106.38
Manhuacu,2018,12,77.57
Manhuacu,2018,13,191.99
Manhuacu,2018,14,328.62
Manhuacu,2018,16,72.17
Manhuacu,2018,17,240.74
Manhuacu,2018,18,162.7
Manhuacu,2018,19,784.71
Manhuacu,2018,2,42.69
Manhuacu,2018,25,173.95
Manhuacu,2018,26,547.5999999999999
Manhuacu,2018,29,165.58
Manhuacu,2018,30,28.09
Manhuacu,2018,32,77.57
Manhuacu,2018,4,349.30999999999995
Manhuacu,2018,5,32.51
Manhuacu,2018,7,274.39
Manhuacu,2018,9,112.83
Manhumirim,2016,40,58.78
Manhumirim,2017,26,988.8199999999999
Manhumirim,2017,27,75.16
Manhumirim,2017,4,89.55
Manhumirim,2017,44,2658.44
Manhumirim,2017,52,86.3
Manhumirim,2018,20,120.08000000000001
Manhumirim,2018,24,49.22
Manhumirim,2018,29,90.05
Manhumirim,2018,4,763.1
Manhumirim,2018,9,78.49000000000001
Manoel Ribas,2017,33,132.51
Manoel Ribas,2017,46,96.05
Manoel Ribas,2017,47,521.37
Manoel Ribas,2018,21,456.45
Manoel Ribas,2018,8,27.81
Manoel Viana,2017,47,48.0
Manoel Viana,2018,1,73.75999999999999
Manoel Vitorino,2018,6,372.21
Mansidao,2018,21,65.78999999999999
Mantena,2017,13,426.07
Mantena,2017,29,259.53
Mantena,2017,38,57.0
Mantena,2017,39,393.08
Mantena,2017,40,393.08
Mantena,2017,42,39.15
Mantena,2017,47,157.94
Mantena,2017,50,396.32
Mantena,2018,10,118.97999999999999
Mantena,2018,13,238.0
Mantena,2018,15,52.849999999999994
Mantena,2018,18,647.3000000000001
Mantena,2018,2,222.20000000000002
Mantena,2018,29,45.089999999999996
Mantena,2018,9,63.33
Mantenopolis,2017,22,572.37
Mantenopolis,2017,33,111.47999999999999
Mantenopolis,2018,33,106.14999999999999
Mar de Espanha,2017,24,45.089999999999996
Mar de Espanha,2017,47,151.49
Mar de Espanha,2017,50,52.51
Mar de Espanha,2018,1,34.589999999999996
Mar de Espanha,2018,11,50.0
Mar de Espanha,2018,32,46.69
Mar de Espanha,2018,33,551.9
Mar de Espanha,2018,4,66.99
Mara Rosa,2018,10,99.34
Maraba,2017,19,836.67
Maraba,2017,20,71.53
Maraba,2017,25,360.74
Maraba,2017,35,71.94
Maraba,2017,37,158.11
Maraba,2017,4,124.08000000000001
Maraba,2017,40,88.72
Maraba,2017,41,418.26
Maraba,2017,42,56.51
Maraba,2017,45,164.84
Maraba,2017,51,65.63
Maraba,2017,52,200.61
Maraba,2018,10,1582.1599999999999
Maraba,2018,11,50.65
Maraba,2018,12,225.03
Maraba,2018,14,338.37
Maraba,2018,16,201.29000000000002
Maraba,2018,18,87.16
Maraba,2018,22,603.29
Maraba,2018,32,329.67
Maraba,2018,34,269.4
Maraba,2018,9,40.129999999999995
Maracacume,2017,11,89.19
Maracacume,2017,34,424.96999999999997
Maracacume,2017,35,182.95999999999998
Maracai,2017,19,63.269999999999996
Maracai,2017,20,33.8
Maracai,2018,12,128.6
Maracai,2018,20,101.02000000000001
Maracai,2018,32,373.59
Maracai,2018,33,126.52
Maracai,2018,7,214.41
Maracaju,2017,29,68.75999999999999
Maracaju,2017,32,168.20000000000002
Maracaju,2017,45,153.2
Maracaju,2017,49,100.85000000000001
Maracaju,2018,10,281.04
Maracaju,2018,11,923.17
Maracaju,2018,13,175.4
Maracaju,2018,2,413.0
Maracaju,2018,28,120.5
Maracaju,2018,31,80.81
Maracana,2018,19,85.65
Maracana,2018,3,2211.48
Maracanau,2017,18,104.95
Maracanau,2017,22,119.46
Maracanau,2017,27,48.129999999999995
Maracanau,2017,30,37.24
Maracanau,2017,33,193.0
Maracanau,2017,37,1307.95
Maracanau,2017,40,181.70000000000002
Maracanau,2017,41,80.16
Maracanau,2017,46,210.84
Maracanau,2017,47,970.09
Maracanau,2017,48,692.8199999999999
Maracanau,2017,51,319.28
Maracanau,2018,10,692.8199999999999
Maracanau,2018,13,277.8
Maracanau,2018,15,84.81
Maracanau,2018,17,454.16999999999996
Maracanau,2018,18,118.82
Maracanau,2018,2,151.3
Maracanau,2018,31,398.37
Maracanau,2018,32,119.88999999999999
Maracanau,2018,6,112.92999999999999
Maracanau,2018,9,297.24
Maracas,2017,42,77.84
Maracas,2017,49,96.99
Maracas,2018,10,322.95
Maracas,2018,13,74.05
Maracas,2018,17,327.65
Maracas,2018,27,62.74
Maracas,2018,33,128.29
Maracas,2018,9,35.05
Maragogi,2017,25,1650.56
Maragogi,2018,28,182.37
Maragogipe,2017,40,94.56
Maranguape,2017,22,171.35
Maranguape,2017,47,31.009999999999998
Maranguape,2017,51,37.53
Maranguape,2018,5,99.16
Maranguape,2018,9,135.95000000000002
Maranhaozinho,2017,45,110.07
Maranhaozinho,2018,21,76.57
Marata,2017,31,72.14
Marata,2018,5,84.23
Marataizes,2017,11,260.46
Marataizes,2017,27,153.68
Marataizes,2017,42,79.9
Marataizes,2017,45,86.15
Marataizes,2018,12,68.84
Marataizes,2018,14,187.56
Marataizes,2018,20,194.12
Marataizes,2018,22,218.35
Marataizes,2018,25,233.04
Marataizes,2018,27,286.05
Marataizes,2018,29,817.39
Marataizes,2018,3,181.98000000000002
Marataizes,2018,31,302.78000000000003
Marataizes,2018,5,44.730000000000004
Marataizes,2018,7,37.230000000000004
Marataizes,2018,8,535.8100000000001
Marau,2017,19,105.36999999999999
Marau,2017,28,105.36999999999999
Marau,2017,31,305.44
Marau,2017,32,208.09
Marau,2017,35,248.74
Marau,2017,43,166.84
Marau,2017,44,156.39
Marau,2017,46,108.03
Marau,2017,47,63.0
Marau,2017,8,94.61000000000001
Marau,2018,12,202.66
Marau,2018,22,77.57
Marau,2018,25,210.85999999999999
Marau,2018,26,127.14
Marau,2018,28,153.2
Marau,2018,29,122.23
Marau,2018,3,249.49
Marau,2018,30,50.0
Marau,2018,6,63.59
Maravilha,2017,11,70.14
Maravilha,2017,20,99.22
Maravilha,2017,23,63.129999999999995
Maravilha,2017,24,71.59
Maravilha,2017,38,78.99
Maravilha,2017,39,89.08
Maravilha,2018,11,323.68
Maravilha,2018,19,208.46
Maravilha,2018,24,118.78999999999999
Maravilha,2018,26,27.6
Maravilha,2018,30,64.7
Maravilha,2018,31,183.15
Maravilha,2018,33,126.68
Maravilha,2018,6,55.09
Maravilha,2018,8,100.22
Maravilhas,2017,15,105.28
Maravilhas,2017,30,146.96
Maravilhas,2017,42,146.46
Maravilhas,2018,20,95.99
Marcelandia,2017,36,68.58
Marcelandia,2017,42,68.58
Marcelandia,2018,23,274.3
Marcelandia,2018,32,68.58
Marcelino Vieira,2018,22,169.02
Marcionilio Souza,2017,39,99.7
Marco,2018,20,650.74
Marco,2018,6,154.07
Marechal Candido Rondon,2017,11,96.88
Marechal Candido Rondon,2017,13,315.17
Marechal Candido Rondon,2017,16,57.0
Marechal Candido Rondon,2017,20,106.87
Marechal Candido Rondon,2017,23,46.0
Marechal Candido Rondon,2017,30,43.95
Marechal Candido Rondon,2017,37,38.379999999999995
Marechal Candido Rondon,2017,4,286.64
Marechal Candido Rondon,2017,40,345.87
Marechal Candido Rondon,2017,41,80.10000000000001
Marechal Candido Rondon,2018,15,195.35000000000002
Marechal Candido Rondon,2018,19,116.94
Marechal Candido Rondon,2018,2,106.29
Marechal Candido Rondon,2018,22,118.71000000000001
Marechal Candido Rondon,2018,27,377.93
Marechal Candido Rondon,2018,29,317.57
Marechal Candido Rondon,2018,31,127.43
Marechal Candido Rondon,2018,33,91.99
Marechal Candido Rondon,2018,35,72.64
Marechal Candido Rondon,2018,6,111.50999999999999
Marechal Candido Rondon,2018,7,63.42
Marechal Deodoro,2018,6,379.2
Marechal Floriano,2017,46,19.9
Marechal Floriano,2017,49,374.04
Marechal Floriano,2018,12,54.44
Marechal Floriano,2018,2,19.9
Marechal Floriano,2018,25,44.790000000000006
Marechal Floriano,2018,3,76.06
Marechal Floriano,2018,30,825.9
Marechal Floriano,2018,34,187.56
Marechal Floriano,2018,4,219.4
Marechal Floriano,2018,6,19.9
Mari,2018,22,69.9
Maria da Fe,2017,22,356.46
Maria da Fe,2017,47,437.17
Maria da Fe,2018,20,125.52
Maria da Fe,2018,33,60.75
Marialva,2016,40,200.36
Marialva,2017,10,747.25
Marialva,2017,39,1211.58
Marialva,2017,45,276.94
Marialva,2017,50,222.68
Marialva,2018,18,105.38
Marialva,2018,19,299.98
Marialva,2018,21,48.129999999999995
Marialva,2018,22,65.91
Marialva,2018,6,136.92
Marialva,2018,8,183.95
Mariana,2016,40,59.22
Mariana,2017,18,147.07
Mariana,2017,28,152.35
Mariana,2017,32,1125.55
Mariana,2017,33,82.25
Mariana,2017,39,173.84
Mariana,2017,40,77.89
Mariana,2017,42,212.67000000000002
Mariana,2017,43,108.59
Mariana,2017,46,411.12
Mariana,2017,49,238.77
Mariana,2018,12,141.66
Mariana,2018,15,153.9
Mariana,2018,20,128.73
Mariana,2018,23,159.53
Mariana,2018,26,86.67
Mariana,2018,3,67.5
Mariana,2018,32,64.1
Mariana,2018,4,384.45
Mariana,2018,5,383.61
Mariano Moro,2018,1,137.26
Mariapolis,2018,11,103.14
Marica,2016,40,171.12
Marica,2017,10,75.11
Marica,2017,11,128.88
Marica,2017,13,267.79
Marica,2017,17,114.64
Marica,2017,19,60.46
Marica,2017,20,238.38
Marica,2017,21,244.29000000000002
Marica,2017,22,407.21
Marica,2017,24,235.96
Marica,2017,29,75.53
Marica,2017,30,89.28
Marica,2017,31,529.03
Marica,2017,32,62.25
Marica,2017,33,1893.06
Marica,2017,34,329.23
Marica,2017,35,496.28
Marica,2017,36,354.4
Marica,2017,38,558.36
Marica,2017,39,62.69
Marica,2017,40,62.849999999999994
Marica,2017,41,216.4
Marica,2017,42,125.77
Marica,2017,43,54.14
Marica,2017,44,126.93
Marica,2017,45,130.16
Marica,2017,46,164.5
Marica,2017,47,1839.9
Marica,2017,48,231.34
Marica,2017,49,514.8900000000001
Marica,2017,50,310.52
Marica,2017,51,237.86999999999998
Marica,2017,52,54.09
Marica,2017,9,130.16
Marica,2018,10,343.6
Marica,2018,11,360.70000000000005
Marica,2018,12,631.76
Marica,2018,13,266.11
Marica,2018,15,316.28999999999996
Marica,2018,16,381.46
Marica,2018,17,369.87
Marica,2018,18,185.38
Marica,2018,19,167.53
Marica,2018,2,64.23
Marica,2018,20,941.81
Marica,2018,21,152.88
Marica,2018,22,100.85
Marica,2018,23,175.86
Marica,2018,24,88.39
Marica,2018,25,328.40000000000003
Marica,2018,26,352.62
Marica,2018,27,613.3399999999999
Marica,2018,29,1773.3400000000001
Marica,2018,3,2929.6600000000003
Marica,2018,30,87.9
Marica,2018,31,123.38
Marica,2018,32,44.129999999999995
Marica,2018,33,793.27
Marica,2018,34,447.08000000000004
Marica,2018,35,274.94
Marica,2018,4,626.51
Marica,2018,6,231.29
Marica,2018,7,147.35
Marica,2018,8,209.45000000000002
Marica,2018,9,589.9
Marilandia,2017,18,106.75
Marilandia,2017,39,43.0
Marilandia,2017,41,217.78
Marilandia,2017,46,567.67
Marilandia,2017,48,47.1
Marilandia,2018,15,875.3
Marilandia,2018,2,173.88
Marilandia,2018,3,198.13
Marilandia,2018,34,257.6
Marilandia,2018,9,83.2
Marilandia do Sul,2018,23,178.27
Marilena,2018,24,33.37
Marilena,2018,34,107.86999999999999
Marilia,2016,40,47.75
Marilia,2017,12,55.0
Marilia,2017,13,175.46
Marilia,2017,14,64.51
Marilia,2017,15,130.06
Marilia,2017,17,431.1
Marilia,2017,18,196.99
Marilia,2017,19,200.51999999999998
Marilia,2017,20,635.65
Marilia,2017,21,413.16
Marilia,2017,22,467.75
Marilia,2017,23,579.3199999999999
Marilia,2017,24,189.31
Marilia,2017,26,138.01
Marilia,2017,27,134.19
Marilia,2017,28,2512.43
Marilia,2017,29,246.83
Marilia,2017,30,593.35
Marilia,2017,31,56.66
Marilia,2017,32,735.06
Marilia,2017,33,91.03
Marilia,2017,34,83.79
Marilia,2017,36,69.77
Marilia,2017,37,284.42
Marilia,2017,38,154.43
Marilia,2017,39,119.4
Marilia,2017,41,306.14
Marilia,2017,42,259.71000000000004
Marilia,2017,43,170.85
Marilia,2017,44,242.89000000000001
Marilia,2017,46,302.89000000000004
Marilia,2017,47,429.82
Marilia,2017,48,1634.33
Marilia,2017,49,514.99
Marilia,2017,50,414.93999999999994
